Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
238,,,,,23.0,2021-01-15T00:00:00,2021-01-21T00:00:00
237,,,,,17.0,2021-01-22T00:00:00,2021-01-28T00:00:00
236,,,,,11.0,2021-01-29T00:00:00,2021-02-04T00:00:00
235,,,,,16.0,2021-02-05T00:00:00,2021-02-11T00:00:00
234,,,,,13.0,2021-02-12T00:00:00,2021-02-18T00:00:00
233,,,,,13.0,2021-02-19T00:00:00,2021-02-25T00:00:00
232,,,,,24.0,2021-02-26T00:00:00,2021-03-04T00:00:00
231,,,,,20.0,2021-03-05T00:00:00,2021-03-11T00:00:00
230,,,,,24.0,2021-03-12T00:00:00,2021-03-18T00:00:00
229,,,,,24.0,2021-03-19T00:00:00,2021-03-25T00:00:00
228,,,,,24.0,2021-03-26T00:00:00,2021-04-01T00:00:00
227,,,,,23.0,2021-04-02T00:00:00,2021-04-08T00:00:00
226,,,,,31.0,2021-04-09T00:00:00,2021-04-15T00:00:00
225,,,,,24.0,2021-04-16T00:00:00,2021-04-22T00:00:00
224,,,,,20.0,2021-04-23T00:00:00,2021-04-29T00:00:00
223,,,,,19.0,2021-04-30T00:00:00,2021-05-06T00:00:00
222,,,,,18.0,2021-05-07T00:00:00,2021-05-13T00:00:00
221,,,,,25.0,2021-05-14T00:00:00,2021-05-20T00:00:00
220,,,,,24.0,2021-05-21T00:00:00,2021-05-27T00:00:00
219,,,,,17.0,2021-05-28T00:00:00,2021-06-03T00:00:00
218,,,,,32.0,2021-06-04T00:00:00,2021-06-10T00:00:00
217,,,,,28.0,2021-06-11T00:00:00,2021-06-17T00:00:00
216,,,,,33.0,2021-06-18T00:00:00,2021-06-24T00:00:00
215,,,,,47.0,2021-06-25T00:00:00,2021-07-01T00:00:00
214,,,,,36.0,2021-07-02T00:00:00,2021-07-08T00:00:00
213,,,,,24.0,2021-07-09T00:00:00,2021-07-15T00:00:00
212,,,,,22.0,2021-07-16T00:00:00,2021-07-22T00:00:00
211,,,,,17.0,2021-07-23T00:00:00,2021-07-29T00:00:00
210,,,,,22.0,2021-07-30T00:00:00,2021-08-05T00:00:00
209,,,,,16.0,2021-08-06T00:00:00,2021-08-12T00:00:00
208,,,,,19.0,2021-08-13T00:00:00,2021-08-19T00:00:00
207,,,,,35.0,2021-08-20T00:00:00,2021-08-26T00:00:00
206,,,,,27.0,2021-08-27T00:00:00,2021-09-02T00:00:00
205,,,,,37.0,2021-09-03T00:00:00,2021-09-09T00:00:00
204,,,,,27.0,2021-09-10T00:00:00,2021-09-16T00:00:00
203,,,,,42.0,2021-09-17T00:00:00,2021-09-23T00:00:00
202,,,,,37.0,2021-09-24T00:00:00,2021-09-30T00:00:00
201,,,,,48.0,2021-10-01T00:00:00,2021-10-07T00:00:00
200,,,,,50.0,2021-10-08T00:00:00,2021-10-14T00:00:00
199,,,,,42.0,2021-10-15T00:00:00,2021-10-21T00:00:00
198,,,,,44.0,2021-10-22T00:00:00,2021-10-28T00:00:00
197,,,,,46.0,2021-10-29T00:00:00,2021-11-04T00:00:00
196,,,,,67.0,2021-11-05T00:00:00,2021-11-11T00:00:00
195,,,,,55.0,2021-11-12T00:00:00,2021-11-18T00:00:00
194,,,,,45.0,2021-11-19T00:00:00,2021-11-25T00:00:00
193,,,,,60.0,2021-11-26T00:00:00,2021-12-02T00:00:00
192,,,,,58.0,2021-12-03T00:00:00,2021-12-09T00:00:00
191,,,,,68.0,2021-12-10T00:00:00,2021-12-16T00:00:00
190,,,,,48.0,2021-12-17T00:00:00,2021-12-23T00:00:00
189,,,,,43.0,2021-12-24T00:00:00,2021-12-30T00:00:00
188,,,,,46.0,2021-12-31T00:00:00,2022-01-06T00:00:00
187,,,,,63.0,2022-01-07T00:00:00,2022-01-13T00:00:00
186,,,,,42.0,2022-01-14T00:00:00,2022-01-20T00:00:00
185,,,,,40.0,2022-01-21T00:00:00,2022-01-27T00:00:00
184,,,,,53.0,2022-01-28T00:00:00,2022-02-03T00:00:00
183,,,,,40.0,2022-02-04T00:00:00,2022-02-10T00:00:00
182,,,,,30.0,2022-02-11T00:00:00,2022-02-17T00:00:00
181,,,,,54.0,2022-02-18T00:00:00,2022-02-24T00:00:00
180,,,,,54.0,2022-02-25T00:00:00,2022-03-03T00:00:00
179,,,,,65.0,2022-03-04T00:00:00,2022-03-10T00:00:00
178,,,,,40.0,2022-03-11T00:00:00,2022-03-17T00:00:00
177,,,,,53.0,2022-03-18T00:00:00,2022-03-24T00:00:00
176,,,,,78.0,2022-03-25T00:00:00,2022-03-31T00:00:00
175,,,,,44.0,2022-04-01T00:00:00,2022-04-07T00:00:00
174,,,,,44.0,2022-04-08T00:00:00,2022-04-14T00:00:00
173,,,,,61.0,2022-04-15T00:00:00,2022-04-21T00:00:00
172,,,,,65.0,2022-04-22T00:00:00,2022-04-28T00:00:00
171,,,,,62.0,2022-04-29T00:00:00,2022-05-05T00:00:00
170,,,,,41.0,2022-05-06T00:00:00,2022-05-12T00:00:00
169,,,,,36.0,2022-05-13T00:00:00,2022-05-19T00:00:00
168,,,,,39.0,2022-05-20T00:00:00,2022-05-26T00:00:00
167,,,,,51.0,2022-05-27T00:00:00,2022-06-02T00:00:00
166,,,,,77.0,2022-06-03T00:00:00,2022-06-09T00:00:00
165,,,,,46.0,2022-06-10T00:00:00,2022-06-16T00:00:00
164,,,,,51.0,2022-06-17T00:00:00,2022-06-23T00:00:00
163,,,,,43.0,2022-06-24T00:00:00,2022-06-30T00:00:00
162,,,,,51.0,2022-07-01T00:00:00,2022-07-07T00:00:00
161,,,,,43.0,2022-07-08T00:00:00,2022-07-14T00:00:00
160,,,,,43.0,2022-07-15T00:00:00,2022-07-21T00:00:00
159,,,,,43.0,2022-07-22T00:00:00,2022-07-28T00:00:00
158,,,,,40.0,2022-07-29T00:00:00,2022-08-04T00:00:00
157,,,,,56.0,2022-08-05T00:00:00,2022-08-11T00:00:00
156,,,,,41.0,2022-08-12T00:00:00,2022-08-18T00:00:00
155,,,,,29.0,2022-08-19T00:00:00,2022-08-25T00:00:00
154,,,,,29.0,2022-08-26T00:00:00,2022-09-01T00:00:00
153,,,,,29.0,2022-09-02T00:00:00,2022-09-08T00:00:00
152,,,,,27.0,2022-09-09T00:00:00,2022-09-15T00:00:00
151,,,,,40.0,2022-09-16T00:00:00,2022-09-22T00:00:00
150,,,,,34.0,2022-09-23T00:00:00,2022-09-29T00:00:00
