Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
235,,,,,207,2021-02-05T00:00:00,2021-02-11T00:00:00
234,,,,,218,2021-02-12T00:00:00,2021-02-18T00:00:00
233,,,,,207,2021-02-19T00:00:00,2021-02-25T00:00:00
232,,,,,252,2021-02-26T00:00:00,2021-03-04T00:00:00
231,,,,,205,2021-03-05T00:00:00,2021-03-11T00:00:00
230,,,,,222,2021-03-12T00:00:00,2021-03-18T00:00:00
229,,,,,241,2021-03-19T00:00:00,2021-03-25T00:00:00
228,,,,,240,2021-03-26T00:00:00,2021-04-01T00:00:00
227,,,,,215,2021-04-02T00:00:00,2021-04-08T00:00:00
226,,,,,210,2021-04-09T00:00:00,2021-04-15T00:00:00
225,,,,,214,2021-04-16T00:00:00,2021-04-22T00:00:00
224,,,,,211,2021-04-23T00:00:00,2021-04-29T00:00:00
223,,,,,190,2021-04-30T00:00:00,2021-05-06T00:00:00
222,,,,,271,2021-05-07T00:00:00,2021-05-13T00:00:00
221,,,,,236,2021-05-14T00:00:00,2021-05-20T00:00:00
220,,,,,257,2021-05-21T00:00:00,2021-05-27T00:00:00
219,,,,,265,2021-05-28T00:00:00,2021-06-03T00:00:00
218,,,,,275,2021-06-04T00:00:00,2021-06-10T00:00:00
217,,,,,362,2021-06-11T00:00:00,2021-06-17T00:00:00
216,,,,,417,2021-06-18T00:00:00,2021-06-24T00:00:00
215,,,,,402,2021-06-25T00:00:00,2021-07-01T00:00:00
214,,,,,479,2021-07-02T00:00:00,2021-07-08T00:00:00
213,,,,,342,2021-07-09T00:00:00,2021-07-15T00:00:00
212,,,,,289,2021-07-16T00:00:00,2021-07-22T00:00:00
211,,,,,265,2021-07-23T00:00:00,2021-07-29T00:00:00
210,,,,,367,2021-07-30T00:00:00,2021-08-05T00:00:00
209,,,,,247,2021-08-06T00:00:00,2021-08-12T00:00:00
208,,,,,403,2021-08-13T00:00:00,2021-08-19T00:00:00
207,,,,,441,2021-08-20T00:00:00,2021-08-26T00:00:00
206,,,,,407,2021-08-27T00:00:00,2021-09-02T00:00:00
205,,,,,483,2021-09-03T00:00:00,2021-09-09T00:00:00
204,,,,,399,2021-09-10T00:00:00,2021-09-16T00:00:00
203,,,,,497,2021-09-17T00:00:00,2021-09-23T00:00:00
202,,,,,537,2021-09-24T00:00:00,2021-09-30T00:00:00
201,,,,,555,2021-10-01T00:00:00,2021-10-07T00:00:00
200,,,,,553,2021-10-08T00:00:00,2021-10-14T00:00:00
199,,,,,524,2021-10-15T00:00:00,2021-10-21T00:00:00
