Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
2125,,,38.315489521142844,,7.0,2019-10-14T00:00:00,2019-10-14T00:00:00
2124,,,-54.541653336,,2.0,2019-10-15T00:00:00,2019-10-15T00:00:00
2123,,,95.458346664,,3.0,2019-10-16T00:00:00,2019-10-16T00:00:00
2122,,,95.458346664,,2.0,2019-10-17T00:00:00,2019-10-17T00:00:00
2121,,,-4.541653336,,5.0,2019-10-18T00:00:00,2019-10-18T00:00:00
2120,,,28.791679997333336,,3.0,2019-10-19T00:00:00,2019-10-19T00:00:00
2119,,,75.458346664,,5.0,2019-10-20T00:00:00,2019-10-20T00:00:00
2118,,,95.458346664,,1.0,2019-10-21T00:00:00,2019-10-21T00:00:00
2117,,,,,,2019-10-22T00:00:00,2019-10-22T00:00:00
2116,,,-4.541653336,,3.0,2019-10-23T00:00:00,2019-10-23T00:00:00
2115,,,28.791679997333336,,3.0,2019-10-24T00:00:00,2019-10-24T00:00:00
2114,,,62.12501333066667,,6.0,2019-10-25T00:00:00,2019-10-25T00:00:00
2113,,,95.458346664,,1.0,2019-10-26T00:00:00,2019-10-26T00:00:00
2112,,,-4.541653336000001,,4.0,2019-10-27T00:00:00,2019-10-27T00:00:00
2111,,,35.45834666399999,,5.0,2019-10-28T00:00:00,2019-10-28T00:00:00
2110,,,95.458346664,,2.0,2019-10-29T00:00:00,2019-10-29T00:00:00
2109,,,45.458346664,,2.0,2019-10-30T00:00:00,2019-10-30T00:00:00
2108,,,20.458346663999997,,4.0,2019-10-31T00:00:00,2019-10-31T00:00:00
2107,,,-29.541653336000003,,4.0,2019-11-01T00:00:00,2019-11-01T00:00:00
2106,,,45.458346664000004,,2.0,2019-11-02T00:00:00,2019-11-02T00:00:00
2105,,,-54.54165333600001,,2.0,2019-11-03T00:00:00,2019-11-03T00:00:00
2104,,,-4.541653336,,4.0,2019-11-04T00:00:00,2019-11-04T00:00:00
2103,,,35.45834666399999,,5.0,2019-11-05T00:00:00,2019-11-05T00:00:00
2102,,,95.45834666400002,,1.0,2019-11-06T00:00:00,2019-11-06T00:00:00
2101,,,28.791679997333336,,3.0,2019-11-07T00:00:00,2019-11-07T00:00:00
2100,,,28.791679997333336,,3.0,2019-11-08T00:00:00,2019-11-08T00:00:00
2099,,,95.45834666400002,,4.0,2019-11-09T00:00:00,2019-11-09T00:00:00
2098,,,45.458346664000004,,2.0,2019-11-10T00:00:00,2019-11-10T00:00:00
2097,,,9.744060949714289,,7.0,2019-11-11T00:00:00,2019-11-11T00:00:00
2096,,,12.125013330666665,,6.0,2019-11-12T00:00:00,2019-11-12T00:00:00
2095,,,,,,2019-11-13T00:00:00,2019-11-13T00:00:00
2094,,,35.45834666399999,,5.0,2019-11-14T00:00:00,2019-11-14T00:00:00
2093,,,55.45834666399999,,5.0,2019-11-15T00:00:00,2019-11-15T00:00:00
2092,,,,,,2019-11-16T00:00:00,2019-11-16T00:00:00
2091,,,-4.541653336,,2.0,2019-11-17T00:00:00,2019-11-17T00:00:00
2090,,,45.458346664,,6.0,2019-11-18T00:00:00,2019-11-18T00:00:00
2089,,,70.45834666399999,,4.0,2019-11-19T00:00:00,2019-11-19T00:00:00
2088,,,20.458346664000004,,4.0,2019-11-20T00:00:00,2019-11-20T00:00:00
2087,,,78.79167999733335,,6.0,2019-11-21T00:00:00,2019-11-21T00:00:00
2086,,,95.45834666400002,,2.0,2019-11-22T00:00:00,2019-11-22T00:00:00
2085,,,45.458346664000004,,2.0,2019-11-23T00:00:00,2019-11-23T00:00:00
2084,,,-4.541653336,,6.0,2019-11-24T00:00:00,2019-11-24T00:00:00
2083,,,66.88691809257145,,7.0,2019-11-25T00:00:00,2019-11-25T00:00:00
2082,,,28.791679997333336,,3.0,2019-11-26T00:00:00,2019-11-26T00:00:00
